Time [s],Channel 0,Channel 1
0.039841098,0,0
0.039847362,0,1
0.039847378,1,1
0.039847666,1,0
0.039852858,0,0
0.039859138,1,0
0.039859146,1,1
0.039859452,1,0
0.039864618,0,0
0.039870872,0,1
0.039870898,1,1
0.039871176,1,0
0.039876378,0,0
0.039882628,0,1
0.039882658,1,1
0.039882932,1,0
0.039888138,0,0
0.039894420,1,0
0.039894478,1,1
0.039894782,1,0
0.039899900,0,0
0.039906134,0,1
0.039906180,1,1
0.039906438,1,0
0.039911660,0,0
0.039917894,0,1
0.039917940,1,1
0.039918198,1,0
0.039923420,0,0
0.039929674,0,1
0.039929700,1,1
0.039929978,1,0
0.039935180,0,0
0.039941434,0,1
0.039941460,1,1
0.039941738,1,0
0.039946940,0,0
0.039953196,0,1
0.039953222,1,1
0.039953500,1,0
0.039958700,0,0
0.039964940,0,1
0.039964980,1,1
0.039965244,1,0
0.039970460,0,0
0.039976742,1,0
0.039976746,1,1
0.039977050,1,0
0.039982222,0,0
0.039988456,0,1
0.039988502,1,1
0.039988760,1,0
0.039993982,0,0
0.040000262,1,0
0.040000286,1,1
0.040000590,1,0
0.040005742,0,0
0.040011962,0,1
0.040012022,1,1
0.040012264,1,0
0.040017502,0,0
0.040023752,0,1
0.040023782,1,1
0.040024056,1,0
0.040029262,0,0
0.040035528,0,1
0.040035542,1,1
0.040035830,1,0
0.040041022,0,0
0.040047278,0,1
0.040047304,1,1
0.040047582,1,0
0.040052784,0,0
0.040059064,1,0
0.040059108,1,1
0.040059412,1,0
0.040064544,0,0
0.040070748,0,1
0.040070824,1,1
0.040071052,1,0
0.040076304,0,0
0.040082568,0,1
0.040082584,1,1
0.040082872,1,0
0.040088064,0,0
0.040094334,0,1
0.040094344,1,1
0.040094638,1,0
0.040099824,0,0
0.040106078,0,1
0.040106104,1,1
0.040106382,1,0
0.040111584,0,0
0.040117866,1,0
0.040117910,1,1
0.040118212,1,0
0.040123346,0,0
0.040129580,0,1
0.040129626,1,1
0.040129884,1,0
0.040135106,0,0
0.040141386,1,0
0.040141394,1,1
0.040141698,1,0
0.040146866,0,0
0.040153110,0,1
0.040153146,1,1
0.040153414,1,0
0.040158626,0,0
0.040164886,0,1
0.040164906,1,1
0.040165190,1,0
0.040170386,0,0
0.040176668,1,0
0.040176672,1,1
0.040176974,1,0
0.040182146,0,0
0.040188402,0,1
0.040188428,1,1
0.040188704,1,0
0.040193906,0,0
0.040200188,1,0
0.040200266,1,1
0.040200570,1,0
0.040205668,0,0
0.040211936,0,1
0.040211946,1,1
0.040212240,1,0
0.040217428,0,0
0.040223708,1,0
0.040223876,1,1
0.040224180,1,0
0.040229188,0,0
0.040235422,0,1
0.040235468,1,1
0.040235726,1,0
0.040240948,0,0
0.040247228,1,0
0.040247292,1,1
0.040247596,1,0
0.040252708,0,0
0.040258944,0,1
0.040258990,1,1
0.040259246,1,0
0.040264468,0,0
0.040270750,1,0
0.040270764,1,1
0.040271068,1,0
0.040276230,0,0
0.040282510,1,0
0.040282518,1,1
0.040282822,1,0
0.040287988,0,0
0.040294264,0,1
0.040294268,1,1
0.040294568,1,0
0.040299750,0,0
0.040306030,1,0
0.040306068,1,1
0.040306372,1,0
0.040311510,0,0
0.040317744,0,1
0.040317790,1,1
0.040318048,1,0
0.040323270,0,0
0.040329550,1,0
0.040329590,1,1
0.040329894,1,0
0.040335030,0,0
0.040341270,0,1
0.040341312,1,1
0.040341574,1,0
0.040346792,0,0
0.040353056,0,1
0.040353072,1,1
0.040353360,1,0
0.040358552,0,0
0.040364786,0,1
0.040364832,1,1
0.040365090,1,0
0.040370312,0,0
0.040376592,1,1
0.040376894,1,0
0.040382072,0,0
0.040388352,1,0
0.040388386,1,1
0.040388690,1,0
0.040393832,0,0
0.040400092,0,1
0.040400112,1,1
0.040400396,1,0
0.040405592,0,0
0.040411872,1,0
0.040411946,1,1
0.040412250,1,0
0.040417352,0,0
0.040423572,0,1
